Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Country,State,City,Product_Category,Product_Subcategory,Product_Name,Sales_Amount,Quantity,Discount,Profit,Payment_Mode,Sales_Channel,Sales_Rep
ORD0959,2024-09-26,CUST0959,Ekaraj Vaidya,North,India,Haryana,Panipat,Home & Kitchen,Appliances,Appliances Model 177,17148,5,10,3266.13,Credit Card,Offline,Dev Grewal
ORD0960,2024-06-11,CUST0960,Pallavi Behl,South,India,Tamil Nadu,Madurai,Home & Kitchen,Furniture,Furniture Model 403,75663,1,5,11654.61,Debit Card,Online,Agastya Sangha
ORD0961,2024-07-12,CUST0961,Gaurangi Narayan,East,India,Odisha,Rourkela,Home & Kitchen,Furniture,Furniture Model 354,55979,4,10,2965.07,UPI,Online,Charan Natarajan
ORD0962,2024-08-16,CUST0962,Gaurangi Chaudhari,North,India,Punjab,Jalandhar,Sports,Accessories,Accessories Model 878,25363,4,0,6030.61,UPI,Offline,Rachana Bhattacharyya
ORD0963,2025-01-25,CUST0963,Mohammed Shenoy,West,India,Rajasthan,Jodhpur,Home & Kitchen,Furniture,Furniture Model 402,47925,4,5,9759.78,Credit Card,Online,Abeer Sem
ORD0964,2024-08-07,CUST0964,Mugdha Sahni,South,India,Andhra Pradesh,Visakhapatnam,Home & Kitchen,Cookware,Cookware Model 936,88495,1,0,18327.19,Credit Card,Offline,Avi Venkataraman
ORD0965,2024-06-19,CUST0965,Yuvraj Parsa,East,India,Bihar,Patna,Fashion,Clothing,Clothing Model 976,35165,2,15,5371.33,Credit Card,Online,Rehaan Chaudhary
ORD0966,2025-12-27,CUST0966,Ekbal Aurora,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Cookware,Cookware Model 322,84669,4,15,8378.93,Credit Card,Offline,Aahana Manda
ORD0967,2024-01-03,CUST0967,Advay Mody,West,India,Goa,Panaji,Sports,Accessories,Accessories Model 565,99351,4,5,12702.68,Debit Card,Offline,Idika Thakkar
ORD0968,2024-04-17,CUST0968,Zashil Chad,West,India,Maharashtra,Nagpur,Fashion,Accessories,Accessories Model 407,63333,3,15,10263.72,UPI,Online,Avi Dada
ORD0969,2024-04-01,CUST0969,Raghav Varughese,South,India,Karnataka,Bangalore,Electronics,Mobile,Mobile Model 214,7923,3,5,453.77,UPI,Online,Jeevika Rama
ORD0970,2025-07-09,CUST0970,Waida Varghese,South,India,Tamil Nadu,Madurai,Sports,Sportswear,Sportswear Model 458,44681,3,5,4754.84,Debit Card,Offline,Faris Mody
ORD0971,2024-03-28,CUST0971,Wridesh Barman,West,India,Rajasthan,Jodhpur,Fashion,Footwear,Footwear Model 974,66724,4,15,11221.01,UPI,Online,Irya Tak
ORD0972,2025-10-07,CUST0972,Advik Datta,West,India,Goa,Margao,Electronics,Camera,Camera Model 537,62873,4,15,8539.83,Credit Card,Offline,Tarak Ganesh
ORD0973,2025-07-29,CUST0973,Jyoti Dugal,North,India,Punjab,Ludhiana,Home & Kitchen,Appliances,Appliances Model 344,46969,5,10,7337.72,Credit Card,Online,Harshil Kade
ORD0974,2025-02-15,CUST0974,Andrew Chakraborty,West,India,Maharashtra,Nagpur,Fashion,Clothing,Clothing Model 295,99027,5,5,6511.02,UPI,Online,Harinakshi Dhillon
ORD0975,2025-05-31,CUST0975,Ayaan Bains,North,India,Haryana,Panipat,Home & Kitchen,Furniture,Furniture Model 511,11886,4,15,2520.25,UPI,Online,Ucchal Handa
ORD0976,2025-02-21,CUST0976,Hemal Vyas,South,India,Andhra Pradesh,Visakhapatnam,Fashion,Footwear,Footwear Model 725,68612,1,10,11907.61,UPI,Offline,Gautam Parmer
ORD0977,2025-03-28,CUST0977,Parth Choudhury,North,India,Delhi,Dwarka,Sports,Fitness Equipment,Fitness Equipment Model 377,40243,1,15,8452.76,Debit Card,Online,Arya Kumer
ORD0978,2024-06-21,CUST0978,Urmi Yohannan,West,India,Goa,Panaji,Fashion,Footwear,Footwear Model 566,45607,1,10,7198.49,Debit Card,Online,Lakshmi Dhar
ORD0979,2025-11-21,CUST0979,Tristan Kade,South,India,Karnataka,Mangalore,Home & Kitchen,Furniture,Furniture Model 288,30948,1,10,2868.15,Debit Card,Offline,Warinder Pai
ORD0980,2024-01-14,CUST0980,Qabil Ranganathan,West,India,Goa,Vasco da Gama,Home & Kitchen,Appliances,Appliances Model 387,18081,4,0,4183.49,Credit Card,Offline,Jai Shankar
ORD0981,2025-09-14,CUST0981,Alexander Chand,South,India,Kerala,Thiruvananthapuram,Fashion,Footwear,Footwear Model 312,9728,5,10,1720.66,Debit Card,Online,Divya Arora
ORD0982,2024-07-04,CUST0982,Riya Chacko,East,India,Bihar,Patna,Fashion,Accessories,Accessories Model 344,53469,5,10,7392.54,UPI,Online,Finn Bhasin
ORD0983,2024-09-24,CUST0983,Forum Ratti,South,India,Kerala,Kozhikode,Electronics,Headphones,Headphones Model 249,23228,5,0,1914.71,Debit Card,Offline,Kalpit Dua
ORD0984,2025-10-18,CUST0984,Aachal Madan,South,India,Karnataka,Bangalore,Sports,Fitness Equipment,Fitness Equipment Model 857,76594,5,0,8344.07,UPI,Online,Advay Sha
ORD0985,2024-12-29,CUST0985,Kavya Sur,North,India,Uttar Pradesh,Noida,Home & Kitchen,Furniture,Furniture Model 495,53540,3,10,6660.32,Credit Card,Online,Vasatika Panchal
ORD0986,2024-05-30,CUST0986,Vrishti Ramanathan,North,India,Uttar Pradesh,Noida,Home & Kitchen,Furniture,Furniture Model 102,16397,2,10,2880.34,Debit Card,Offline,Ayaan Joshi
ORD0987,2025-08-14,CUST0987,Eesha Lala,West,India,Gujarat,Vadodara,Sports,Accessories,Accessories Model 294,52786,1,15,9279.53,Credit Card,Online,Mason Vasa
ORD0988,2024-06-24,CUST0988,Thomas Srinivas,West,India,Maharashtra,Nagpur,Fashion,Footwear,Footwear Model 850,25181,5,15,2655.82,Debit Card,Offline,Baghyawati Kata
ORD0989,2025-10-19,CUST0989,Gopal Sinha,West,India,Gujarat,Vadodara,Sports,Sportswear,Sportswear Model 423,29109,2,0,2266.86,Debit Card,Online,Bishakha Vyas
ORD0990,2024-10-07,CUST0990,Yochana Edwin,South,India,Andhra Pradesh,Guntur,Electronics,Camera,Camera Model 240,64741,2,5,9350.24,UPI,Online,Avni Sood
ORD0991,2025-09-01,CUST0991,Inaya Edwin,East,India,Jharkhand,Jamshedpur,Fashion,Clothing,Clothing Model 683,1175,5,10,288.38,UPI,Online,Quincy Chauhan
ORD0992,2025-04-20,CUST0992,Idika Kalita,South,India,Tamil Nadu,Madurai,Fashion,Footwear,Footwear Model 728,99850,5,0,9658.54,Debit Card,Offline,Ojasvi Venkatesh
ORD0993,2024-07-17,CUST0993,Kamala Narayan,North,India,Uttar Pradesh,Lucknow,Home & Kitchen,Furniture,Furniture Model 592,59212,5,0,4819.4,Debit Card,Offline,Vasana Sankaran
ORD0994,2024-08-17,CUST0994,Joshua Tailor,East,India,West Bengal,Darjeeling,Sports,Accessories,Accessories Model 184,91866,1,5,22814.57,UPI,Online,Qushi Nayar
ORD0995,2025-08-27,CUST0995,Saumya Srinivasan,East,India,Bihar,Patna,Fashion,Clothing,Clothing Model 242,70488,4,0,13651.36,Debit Card,Offline,Kritika Choudhary
ORD0996,2024-08-24,CUST0996,Timothy Sur,North,India,Punjab,Amritsar,Sports,Fitness Equipment,Fitness Equipment Model 923,22781,2,5,2573.94,Debit Card,Offline,Chanakya Tiwari
ORD0997,2025-06-26,CUST0997,Girindra Rastogi,West,India,Rajasthan,Jaipur,Fashion,Footwear,Footwear Model 501,6396,3,15,669.67,Credit Card,Offline,George Om
ORD0998,2025-06-24,CUST0998,William Rama,East,India,Odisha,Rourkela,Home & Kitchen,Cookware,Cookware Model 101,9135,2,15,1668.53,Credit Card,Online,Simon Dass
ORD0999,2024-12-28,CUST0999,Yashvi Pall,North,India,Haryana,Gurgaon,Electronics,Laptop,Laptop Model 892,14220,2,10,1091.91,Credit Card,Offline,Bishakha Kunda
ORD1000,2024-01-25,CUST1000,Qasim Gandhi,West,India,Maharashtra,Pune,Sports,Accessories,Accessories Model 891,60609,5,10,6938.13,Credit Card,Offline,Laksh Dayal
ORD1001,2024-04-10,CUST1001,Kritika Salvi,South,India,Kerala,Thiruvananthapuram,Fashion,Footwear,Footwear Model 274,29678,2,15,1886.5,UPI,Offline,Nachiket Shetty
ORD1002,2024-10-07,CUST1002,Vihaan Ganguly,East,India,Odisha,Rourkela,Fashion,Footwear,Footwear Model 139,25609,4,15,1433.84,UPI,Online,Yachana Deep
ORD1003,2025-11-27,CUST1003,Hemangini Atwal,North,India,Haryana,Panipat,Sports,Sportswear,Sportswear Model 426,16733,1,10,1721.42,UPI,Offline,Bishakha Zacharia
ORD1004,2025-06-20,CUST1004,Theodore Subramanian,East,India,West Bengal,Darjeeling,Electronics,Camera,Camera Model 663,94849,4,0,7459.34,Debit Card,Offline,Bhavya Aggarwal
ORD1005,2025-07-23,CUST1005,Umang Khosla,West,India,Goa,Vasco da Gama,Electronics,Laptop,Laptop Model 146,79737,3,5,12723.97,Debit Card,Offline,Nathaniel Sandal
ORD1006,2025-08-23,CUST1006,Quincy Ahuja,North,India,Delhi,Rohini,Sports,Accessories,Accessories Model 146,24678,3,5,4943.83,UPI,Offline,Chakrika Vasa
ORD1007,2024-05-19,CUST1007,Megha Dugal,West,India,Gujarat,Ahmedabad,Sports,Sportswear,Sportswear Model 813,20005,2,5,2883.74,UPI,Online,Azad Hora
ORD1008,2024-12-29,CUST1008,Frado Ramaswamy,East,India,Bihar,Bhagalpur,Electronics,Mobile,Mobile Model 147,77458,2,15,10598.16,Debit Card,Online,Chaaya Dhingra
ORD1009,2024-10-28,CUST1009,Edhitha Kannan,North,India,Haryana,Panipat,Electronics,Mobile,Mobile Model 174,30942,2,15,3221.69,UPI,Offline,Daksh Palla
ORD1010,2025-01-28,CUST1010,Utkarsh Sawhney,South,India,Karnataka,Bangalore,Sports,Fitness Equipment,Fitness Equipment Model 907,65146,5,15,6613.65,Debit Card,Offline,Kamya Yohannan
ORD1011,2024-11-17,CUST1011,Warhi Pant,North,India,Delhi,New Delhi,Electronics,Laptop,Laptop Model 848,39002,5,10,4389.42,Debit Card,Offline,Bhavna Dube
ORD1012,2024-06-07,CUST1012,Gagan Shere,North,India,Haryana,Panipat,Sports,Sportswear,Sportswear Model 413,65265,1,5,5888.43,Credit Card,Offline,Dalbir Sarraf
ORD1013,2024-06-05,CUST1013,Harrison Prabhu,North,India,Punjab,Ludhiana,Home & Kitchen,Appliances,Appliances Model 354,28322,3,10,6951.18,Debit Card,Offline,Ranbir Gopal
ORD1014,2024-08-04,CUST1014,Mahika Krishnan,South,India,Kerala,Thiruvananthapuram,Sports,Accessories,Accessories Model 909,62961,4,10,12856.84,Debit Card,Offline,Amruta Pillai
ORD1015,2024-11-26,CUST1015,Nilima Sharma,South,India,Tamil Nadu,Madurai,Fashion,Clothing,Clothing Model 248,40990,1,15,8502.76,Credit Card,Online,Tanvi Dey
ORD1016,2025-06-13,CUST1016,Tarak Gandhi,East,India,Bihar,Gaya,Sports,Fitness Equipment,Fitness Equipment Model 784,44186,2,15,2783.6,Credit Card,Offline,Pranav Munshi
ORD1017,2024-12-19,CUST1017,Eesha Balan,West,India,Rajasthan,Udaipur,Electronics,Mobile,Mobile Model 792,1832,1,5,216.6,Debit Card,Online,Chakrika Chowdhury
ORD1018,2025-05-20,CUST1018,Chandani Pal,South,India,Andhra Pradesh,Vijayawada,Sports,Sportswear,Sportswear Model 298,82794,5,5,7232.87,UPI,Online,Kalpit Ram
ORD1019,2025-09-06,CUST1019,Sudiksha Prasad,West,India,Goa,Panaji,Fashion,Footwear,Footwear Model 499,35072,3,0,4581.15,UPI,Offline,Ladli Mangat
ORD1020,2024-08-07,CUST1020,Omkaar Kalla,North,India,Haryana,Faridabad,Fashion,Accessories,Accessories Model 908,99069,4,10,18969.96,UPI,Online,Hemangini Gala
ORD1021,2024-07-06,CUST1021,Harrison Saxena,South,India,Andhra Pradesh,Visakhapatnam,Fashion,Clothing,Clothing Model 467,68184,1,5,8371.75,Credit Card,Online,Ekta Borra
ORD1022,2024-12-24,CUST1022,Anvi Dube,West,India,Goa,Panaji,Home & Kitchen,Cookware,Cookware Model 896,50273,5,0,5457.54,Debit Card,Offline,Pahal Pau
ORD1023,2025-01-23,CUST1023,Gayathri De,West,India,Goa,Vasco da Gama,Fashion,Clothing,Clothing Model 277,63990,1,0,11968.72,Debit Card,Online,Amrita Saran
ORD1024,2025-10-29,CUST1024,Barkha Dube,South,India,Karnataka,Bangalore,Sports,Fitness Equipment,Fitness Equipment Model 313,98058,4,0,13758.3,Credit Card,Offline,Chameli Sankaran
ORD1025,2024-06-14,CUST1025,Lavanya Dutta,West,India,Gujarat,Vadodara,Fashion,Accessories,Accessories Model 818,87235,2,10,16792.73,Debit Card,Offline,Nidhi Hans
ORD1026,2025-05-20,CUST1026,Tara Bala,North,India,Uttar Pradesh,Kanpur,Home & Kitchen,Furniture,Furniture Model 763,87361,5,10,20646.28,UPI,Online,Warhi Thaker
ORD1027,2024-09-05,CUST1027,Aarush Sachar,East,India,Jharkhand,Ranchi,Home & Kitchen,Furniture,Furniture Model 406,36046,1,0,7610.56,UPI,Offline,Anay Purohit
ORD1028,2024-08-03,CUST1028,Bahadurjit Raman,South,India,Tamil Nadu,Madurai,Home & Kitchen,Furniture,Furniture Model 470,5345,2,15,303.42,Credit Card,Offline,Zinal Khosla
ORD1029,2025-05-29,CUST1029,Hredhaan Tiwari,North,India,Uttar Pradesh,Kanpur,Home & Kitchen,Cookware,Cookware Model 461,5955,5,15,942.93,UPI,Offline,William Wagle
ORD1030,2025-05-04,CUST1030,Pallavi Badami,North,India,Delhi,Dwarka,Electronics,Laptop,Laptop Model 916,22112,5,0,2046.0,UPI,Offline,Aradhana Jayaraman
ORD1031,2024-05-22,CUST1031,Omkaar Borra,South,India,Tamil Nadu,Chennai,Electronics,Laptop,Laptop Model 256,48147,1,5,10334.51,Debit Card,Online,Aashi Bose
ORD1032,2024-05-22,CUST1032,Chavvi Saran,East,India,Odisha,Rourkela,Fashion,Footwear,Footwear Model 957,63988,4,10,3792.46,Debit Card,Offline,Faras Narula
ORD1033,2025-01-17,CUST1033,Gagan Oak,North,India,Punjab,Ludhiana,Fashion,Accessories,Accessories Model 830,14435,2,5,2248.75,Credit Card,Online,Kamya Bahri
ORD1034,2025-01-26,CUST1034,Avi Bail,East,India,Bihar,Bhagalpur,Electronics,Mobile,Mobile Model 711,80619,3,15,17151.01,Credit Card,Online,Bahadurjit Mangal
ORD1035,2025-02-17,CUST1035,Faraj Ramaswamy,East,India,Jharkhand,Jamshedpur,Sports,Fitness Equipment,Fitness Equipment Model 748,7097,4,0,612.75,Credit Card,Offline,Oeshi Bail
ORD1036,2025-02-03,CUST1036,Rehaan Sethi,North,India,Uttar Pradesh,Kanpur,Home & Kitchen,Furniture,Furniture Model 289,65564,1,5,7422.15,UPI,Offline,Vansha Dalal
ORD1037,2025-04-07,CUST1037,Dakshesh Nayak,South,India,Kerala,Kozhikode,Fashion,Accessories,Accessories Model 701,54915,2,0,11825.49,Debit Card,Online,Chakradhar Raj
ORD1038,2024-06-14,CUST1038,Falan Loyal,West,India,Goa,Margao,Sports,Accessories,Accessories Model 385,86206,4,15,20818.95,UPI,Offline,Libni Bhandari
ORD1039,2024-12-07,CUST1039,Christopher Shere,South,India,Tamil Nadu,Coimbatore,Electronics,Laptop,Laptop Model 987,18002,5,15,4302.27,UPI,Offline,Tanish Pillay
ORD1040,2024-04-16,CUST1040,Charan Bumb,West,India,Goa,Margao,Electronics,Camera,Camera Model 235,40786,3,0,2940.61,UPI,Offline,Harshil Chatterjee
ORD1041,2025-07-01,CUST1041,Tanish Pingle,South,India,Kerala,Kozhikode,Home & Kitchen,Cookware,Cookware Model 282,3913,4,15,254.05,UPI,Offline,Praneel Kakar
ORD1042,2024-10-18,CUST1042,Tamanna Raman,West,India,Rajasthan,Jodhpur,Electronics,Mobile,Mobile Model 386,13939,3,10,2213.62,Credit Card,Offline,Aishani Swaminathan
ORD1043,2025-02-09,CUST1043,Nisha Narang,West,India,Maharashtra,Mumbai,Electronics,Mobile,Mobile Model 705,72284,2,0,5065.98,Credit Card,Offline,Frederick Chawla
ORD1044,2024-12-31,CUST1044,Nachiket Dugar,West,India,Maharashtra,Pune,Electronics,Mobile,Mobile Model 128,74052,1,0,9465.74,Debit Card,Online,Rehaan Batra
ORD1045,2025-01-23,CUST1045,Maya Nigam,West,India,Rajasthan,Jaipur,Electronics,Mobile,Mobile Model 394,2524,4,0,261.47,Credit Card,Offline,Lajita Swaminathan
ORD1046,2024-11-26,CUST1046,Qarin Varty,South,India,Kerala,Thiruvananthapuram,Electronics,Mobile,Mobile Model 657,10049,5,5,933.59,Debit Card,Offline,Triya Behl
ORD1047,2024-09-03,CUST1047,Timothy Bhakta,South,India,Andhra Pradesh,Guntur,Sports,Sportswear,Sportswear Model 680,23280,1,15,3405.91,Credit Card,Online,Zaitra Borde
ORD1048,2024-02-21,CUST1048,Akshay Thaman,South,India,Tamil Nadu,Chennai,Sports,Accessories,Accessories Model 753,62481,1,10,13878.18,Debit Card,Offline,Manan Dugal
ORD1049,2025-06-02,CUST1049,Umang Gole,South,India,Tamil Nadu,Chennai,Sports,Fitness Equipment,Fitness Equipment Model 839,43204,5,15,3884.91,Credit Card,Offline,Aarna Keer
ORD1050,2025-11-25,CUST1050,Oni Puri,West,India,Rajasthan,Udaipur,Sports,Accessories,Accessories Model 723,83186,2,10,12511.26,UPI,Offline,Radhika Chada
ORD1051,2025-04-12,CUST1051,Oscar Murthy,East,India,West Bengal,Siliguri,Fashion,Clothing,Clothing Model 108,87944,2,10,6282.93,Debit Card,Offline,Dakshesh Sathe
ORD1052,2025-08-23,CUST1052,Riya Nigam,East,India,Bihar,Patna,Home & Kitchen,Appliances,Appliances Model 204,91515,5,5,11972.26,Debit Card,Offline,Aryan Choudhry
ORD1053,2024-09-23,CUST1053,Leena Bajaj,East,India,Jharkhand,Dhanbad,Electronics,Headphones,Headphones Model 584,6205,4,15,1236.83,UPI,Online,Xavier Dayal
ORD1054,2025-11-15,CUST1054,Naveen Toor,West,India,Rajasthan,Jaipur,Fashion,Accessories,Accessories Model 401,93637,4,5,20526.24,Credit Card,Offline,Lipika Oommen
ORD1055,2025-02-23,CUST1055,Gaurangi Khatri,North,India,Uttar Pradesh,Kanpur,Electronics,Camera,Camera Model 785,55744,1,5,2794.82,Credit Card,Offline,Bishakha Badami
ORD1056,2024-05-26,CUST1056,Nandini Agate,South,India,Tamil Nadu,Madurai,Electronics,Mobile,Mobile Model 185,81364,5,0,12823.0,UPI,Online,Megha Sami
ORD1057,2025-04-08,CUST1057,Pooja Pathak,West,India,Rajasthan,Jaipur,Fashion,Footwear,Footwear Model 615,55942,5,15,8202.68,Credit Card,Online,Qadim Chawla
ORD1058,2025-10-10,CUST1058,Pushti Chokshi,North,India,Punjab,Amritsar,Electronics,Camera,Camera Model 542,51118,4,15,9626.42,Credit Card,Offline,Praneel Korpal
ORD1059,2025-11-23,CUST1059,Unni Ratta,East,India,Odisha,Rourkela,Fashion,Footwear,Footwear Model 681,52179,2,5,8352.92,Debit Card,Online,Jairaj Kade
ORD1060,2025-10-20,CUST1060,Sanaya Parekh,North,India,Uttar Pradesh,Lucknow,Home & Kitchen,Furniture,Furniture Model 715,80833,1,5,6872.33,Credit Card,Offline,Nathaniel Chahal
ORD1061,2024-08-21,CUST1061,Advik Bhakta,South,India,Tamil Nadu,Chennai,Electronics,Mobile,Mobile Model 218,33913,3,10,8477.93,Debit Card,Offline,Udant Narula
ORD1062,2024-11-03,CUST1062,Darsh Dass,East,India,West Bengal,Siliguri,Sports,Fitness Equipment,Fitness Equipment Model 138,90198,2,10,5776.61,Debit Card,Offline,Lohit Bumb
ORD1063,2024-05-03,CUST1063,Upkaar Mistry,North,India,Haryana,Panipat,Electronics,Laptop,Laptop Model 471,49896,2,15,7434.76,Credit Card,Offline,Chaitanya Dhar
ORD1064,2024-04-24,CUST1064,Daksh Maharaj,West,India,Gujarat,Vadodara,Home & Kitchen,Cookware,Cookware Model 909,23534,2,10,3569.93,UPI,Online,Rishi Parekh
ORD1065,2025-01-18,CUST1065,Gabriel Sharaf,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Appliances,Appliances Model 805,99825,2,15,15296.78,Credit Card,Offline,Yashvi Khare
ORD1066,2024-02-16,CUST1066,Kiaan Mangal,South,India,Andhra Pradesh,Visakhapatnam,Sports,Accessories,Accessories Model 533,73823,5,10,8307.83,Credit Card,Online,Radhika Yogi
ORD1067,2025-08-16,CUST1067,Chaitaly Palla,West,India,Maharashtra,Pune,Fashion,Accessories,Accessories Model 194,78151,3,10,12733.68,UPI,Offline,Gautam Sura
ORD1068,2025-09-20,CUST1068,Ishwar Mangal,North,India,Delhi,New Delhi,Home & Kitchen,Furniture,Furniture Model 950,73883,2,5,17619.93,Credit Card,Offline,Bimala Biswas
ORD1069,2025-01-26,CUST1069,Omaja Mohan,North,India,Uttar Pradesh,Kanpur,Electronics,Headphones,Headphones Model 419,78255,4,10,17693.52,Credit Card,Online,Anjali Char
ORD1070,2025-10-03,CUST1070,Shivani Deep,South,India,Kerala,Thiruvananthapuram,Home & Kitchen,Cookware,Cookware Model 595,47648,4,0,8510.34,Debit Card,Offline,Kashvi Sha
ORD1071,2024-02-13,CUST1071,Lavanya Lanka,North,India,Delhi,Rohini,Home & Kitchen,Appliances,Appliances Model 503,85626,1,10,8752.21,UPI,Online,Faqid Ganguly
ORD1072,2025-11-12,CUST1072,Isha Sibal,West,India,Maharashtra,Nagpur,Fashion,Footwear,Footwear Model 238,81592,1,0,15947.52,UPI,Offline,Daniel Palan
ORD1073,2024-09-16,CUST1073,Advik Nagi,South,India,Andhra Pradesh,Vijayawada,Electronics,Laptop,Laptop Model 881,47065,2,10,3062.18,Credit Card,Offline,Libni Char
ORD1074,2024-05-26,CUST1074,Jyoti Bhakta,North,India,Uttar Pradesh,Noida,Home & Kitchen,Appliances,Appliances Model 377,24436,5,0,5194.96,Credit Card,Online,Amaira Taneja
ORD1075,2025-12-21,CUST1075,Widisha Palla,North,India,Punjab,Amritsar,Electronics,Laptop,Laptop Model 763,11146,3,0,702.0,Credit Card,Online,Tamanna Jain
ORD1076,2025-11-02,CUST1076,Sanaya Sha,East,India,Odisha,Cuttack,Electronics,Headphones,Headphones Model 776,27608,3,0,4217.72,Credit Card,Offline,Harsh Ravi
ORD1077,2025-08-10,CUST1077,Theodore Nair,South,India,Andhra Pradesh,Visakhapatnam,Fashion,Accessories,Accessories Model 945,86616,4,15,17566.63,Debit Card,Offline,Jai Dhillon
ORD1078,2024-07-02,CUST1078,Bhavani Chaudhry,South,India,Andhra Pradesh,Vijayawada,Fashion,Accessories,Accessories Model 529,8316,4,0,1470.41,Credit Card,Offline,Kabir Upadhyay
ORD1079,2024-07-08,CUST1079,Yuvraj Mohan,South,India,Tamil Nadu,Chennai,Electronics,Camera,Camera Model 380,88851,2,10,19267.63,Credit Card,Offline,Nisha Nair
ORD1080,2024-08-14,CUST1080,Mekhala Chacko,South,India,Karnataka,Mangalore,Sports,Sportswear,Sportswear Model 380,50638,3,10,6596.59,UPI,Online,Advaith Borde
ORD1081,2025-07-09,CUST1081,Saanvi Raval,West,India,Maharashtra,Pune,Sports,Sportswear,Sportswear Model 250,31595,2,15,4545.14,UPI,Online,Advika Dave
ORD1082,2024-04-15,CUST1082,Omya Sem,East,India,Jharkhand,Ranchi,Home & Kitchen,Cookware,Cookware Model 471,66512,3,15,14659.53,UPI,Offline,Lohit Divan
ORD1083,2025-07-09,CUST1083,Anika Master,West,India,Rajasthan,Jodhpur,Sports,Accessories,Accessories Model 391,19652,2,15,1310.91,Credit Card,Offline,Chanakya Desai
ORD1084,2024-11-28,CUST1084,Arya Joshi,North,India,Delhi,Dwarka,Home & Kitchen,Furniture,Furniture Model 539,55313,5,0,7010.53,Debit Card,Online,Dayamai Kapadia
ORD1085,2025-03-18,CUST1085,Ekapad Shanker,West,India,Goa,Vasco da Gama,Fashion,Accessories,Accessories Model 400,99663,3,5,20602.18,Credit Card,Online,Bhavya Gokhale
ORD1086,2025-03-13,CUST1086,Vyanjana Kothari,East,India,West Bengal,Darjeeling,Sports,Accessories,Accessories Model 730,88731,1,0,8440.72,Debit Card,Offline,Fitan Mital
ORD1087,2025-08-21,CUST1087,Onkar Zacharia,North,India,Punjab,Amritsar,Home & Kitchen,Cookware,Cookware Model 115,50906,1,5,7697.69,Credit Card,Offline,Chasmum Swaminathan
ORD1088,2025-07-21,CUST1088,Bachittar Toor,East,India,Bihar,Gaya,Home & Kitchen,Appliances,Appliances Model 609,5542,1,5,769.7,UPI,Online,Ubika Garg
ORD1089,2024-08-10,CUST1089,Maya Chawla,West,India,Rajasthan,Jodhpur,Sports,Fitness Equipment,Fitness Equipment Model 982,80500,2,0,6750.28,UPI,Online,Lipika Kothari
ORD1090,2025-10-21,CUST1090,Triya Kashyap,South,India,Tamil Nadu,Coimbatore,Electronics,Laptop,Laptop Model 504,85599,5,15,7195.72,Credit Card,Online,Rajeshri Sibal
ORD1091,2024-04-10,CUST1091,Harini Patel,East,India,Odisha,Cuttack,Home & Kitchen,Furniture,Furniture Model 900,45367,2,10,5272.21,Debit Card,Online,Ira Gokhale
ORD1092,2025-07-28,CUST1092,Mohini Bhakta,East,India,Jharkhand,Jamshedpur,Sports,Fitness Equipment,Fitness Equipment Model 416,62736,3,10,14340.35,Credit Card,Online,Zehaan Shukla
ORD1093,2025-11-23,CUST1093,Shravya Pandya,North,India,Haryana,Gurgaon,Sports,Sportswear,Sportswear Model 672,39320,1,10,7556.98,UPI,Offline,Varsha Sami
ORD1094,2024-04-07,CUST1094,Abha Aurora,North,India,Haryana,Panipat,Sports,Fitness Equipment,Fitness Equipment Model 290,94056,4,5,12526.58,Debit Card,Online,Nathaniel Kant
ORD1095,2025-06-16,CUST1095,Brinda Luthra,East,India,Jharkhand,Ranchi,Sports,Sportswear,Sportswear Model 117,83518,1,10,19128.06,Credit Card,Offline,Qabil Desai
ORD1096,2025-07-13,CUST1096,Lekha Kannan,West,India,Maharashtra,Nagpur,Sports,Fitness Equipment,Fitness Equipment Model 597,45923,1,15,11249.8,Credit Card,Online,Harish Gour
ORD1097,2024-04-28,CUST1097,Niharika Kumar,North,India,Haryana,Gurgaon,Sports,Fitness Equipment,Fitness Equipment Model 147,7638,1,0,1260.38,Debit Card,Online,Arjun Bakshi
ORD1098,2024-02-08,CUST1098,Zayyan Natt,East,India,Jharkhand,Jamshedpur,Sports,Accessories,Accessories Model 270,14032,1,10,2012.89,Credit Card,Online,Samarth Krish
ORD1099,2024-09-27,CUST1099,Hemangini Naik,West,India,Rajasthan,Udaipur,Electronics,Laptop,Laptop Model 700,57798,4,0,3923.41,Debit Card,Offline,Ekiya Bahri
ORD1100,2025-03-13,CUST1100,Yatin Upadhyay,East,India,Bihar,Gaya,Sports,Fitness Equipment,Fitness Equipment Model 545,11542,2,5,661.84,Debit Card,Online,Aarav Sidhu
ORD1101,2025-12-07,CUST1101,Janani Deol,West,India,Goa,Margao,Electronics,Camera,Camera Model 683,82477,1,5,5036.4,Debit Card,Online,Theodore Halder
ORD1102,2025-06-06,CUST1102,Ansh Chahal,South,India,Andhra Pradesh,Visakhapatnam,Home & Kitchen,Cookware,Cookware Model 585,84680,1,0,9010.86,Credit Card,Offline,Shravya Choudhary
ORD1103,2024-10-12,CUST1103,Eesha Ben,West,India,Gujarat,Surat,Electronics,Mobile,Mobile Model 972,25268,4,0,1649.95,Credit Card,Offline,David Thakkar
